County,Year,Variable,Average,CI_Low,CI_High
Clayton,2022,Preventable Hospitalization Rate,4060.0,,
Clayton,2022,% Unemployed,10.32477287,,
Clayton,2022,% Children in Poverty,25.0,16.778723404,33.221276596
Clayton,2022,Injury Death Rate,65.178176845,61.007016737,69.349336954
Clayton,2022,Drug Overdose Mortality Rate,10.520092806,8.4806795941,12.901959939
Clayton,2022,Median Household Income,49370.0,44498.0,54242.0
Clayton,2022,Suicide Rate (Age-Adjusted),9.8714243958,8.1795028261,11.563345966
Clinch,2022,Average Number of Physically Unhealthy Days,6.507258585,6.1638509075,6.8356998733
Clinch,2022,Average Number of Mentally Unhealthy Days,6.6094237608,6.3027224105,6.9134444834
Clinch,2022,% Adults with Obesity,41.0,39.6,42.3
Clinch,2022,% Excessive Drinking,14.467912556,13.724665806,15.226551339
Clinch,2022,Teen Birth Rate,45.423728814,35.202765915,57.686529917
Clinch,2022,% Uninsured,17.881040892,15.617211105,20.144870679
Clinch,2022,Preventable Hospitalization Rate,8776.0,,
Clinch,2022,% Unemployed,3.97553517,,
Clinch,2022,% Children in Poverty,29.9,18.104255319,41.695744681
Clinch,2022,Injury Death Rate,74.841336367,48.433366806,110.48057627
Clinch,2022,Drug Overdose Mortality Rate,,,
Clinch,2022,Median Household Income,43088.0,35233.702128,50942.297872
Clinch,2022,Suicide Rate (Age-Adjusted),,,
Cobb,2022,Average Number of Physically Unhealthy Days,3.6399079056,3.3981827104,3.8609096149
Cobb,2022,Average Number of Mentally Unhealthy Days,4.440899833,4.1879917567,4.6958161071
Cobb,2022,% Adults with Obesity,30.6,29.6,31.7
Cobb,2022,% Excessive Drinking,19.004506182,18.453665996,19.533652336
Cobb,2022,Teen Birth Rate,13.205920973,12.66420479,13.747637156
Cobb,2022,% Uninsured,14.387806835,13.315466409,15.460147261
Cobb,2022,Preventable Hospitalization Rate,3660.0,,
Cobb,2022,% Unemployed,5.90143282,,
Cobb,2022,% Children in Poverty,10.6,7.2638297872,13.936170213
Cobb,2022,Injury Death Rate,56.529665257,54.133994714,58.9253358
Cobb,2022,Drug Overdose Mortality Rate,16.930195838,15.24121625,18.619175425
Cobb,2022,Median Household Income,81517.0,77084.659574,85949.340426
Cobb,2022,Suicide Rate (Age-Adjusted),12.582404139,11.449570201,13.715238076
Coffee,2022,Average Number of Physically Unhealthy Days,5.3308780512,5.0533930541,5.6134542342
Coffee,2022,Average Number of Mentally Unhealthy Days,5.6939637975,5.4503365809,5.9348902044
Coffee,2022,% Adults with Obesity,37.1,36.0,38.3
Coffee,2022,% Excessive Drinking,16.256348179,15.567882271,16.958202543
Coffee,2022,Teen Birth Rate,47.229605398,42.922857993,51.536352802
Coffee,2022,% Uninsured,20.6850215,18.421191713,22.948851287
Coffee,2022,Preventable Hospitalization Rate,7741.0,,
Coffee,2022,% Unemployed,5.82426867,,
Coffee,2022,% Children in Poverty,32.7,23.04893617,42.35106383
Coffee,2022,Injury Death Rate,91.368674922,78.609567765,104.12778208
Coffee,2022,Drug Overdose Mortality Rate,19.292505248,12.485092178,28.479543537
Coffee,2022,Median Household Income,44520.0,36883.744681,52156.255319
Coffee,2022,Suicide Rate (Age-Adjusted),14.694660809,9.984309082,20.857898055
Colquitt,2022,Average Number of Physically Unhealthy Days,5.5497124697,5.2777403353,5.8179916698
Colquitt,2022,Average Number of Mentally Unhealthy Days,5.7384554149,5.4852117139,5.9803158342
Colquitt,2022,% Adults with Obesity,37.4,36.3,38.5
Colquitt,2022,% Excessive Drinking,16.669271356,15.987732295,17.334294218
Colquitt,2022,Teen Birth Rate,43.712513978,39.580824941,47.844203014
Colquitt,2022,% Uninsured,23.480685417,21.21685563,25.744515205
Colquitt,2022,Preventable Hospitalization Rate,8106.0,,
Colquitt,2022,% Unemployed,4.46685222,,
Colquitt,2022,% Children in Poverty,28.9,19.368085106,38.431914894
Colquitt,2022,Injury Death Rate,94.183820534,81.594185369,106.7734557
Colquitt,2022,Drug Overdose Mortality Rate,11.701551918,6.6884479746,19.002587211
Colquitt,2022,Median Household Income,41673.0,34630.106383,48715.893617
Colquitt,2022,Suicide Rate (Age-Adjusted),17.882224298,12.832592894,24.259256454
Columbia,2022,Average Number of Physically Unhealthy Days,3.7022931083,3.4604780087,3.9513135576
Columbia,2022,Average Number of Mentally Unhealthy Days,4.6588593021,4.4000178753,4.9218752215
Columbia,2022,% Adults with Obesity,30.6,29.5,31.8
Columbia,2022,% Excessive Drinking,18.638836443,17.909163528,19.373909597
Columbia,2022,Teen Birth Rate,10.341261634,9.2729982396,11.409525028
Columbia,2022,% Uninsured,12.214202871,10.903564573,13.524841169
Columbia,2022,Preventable Hospitalization Rate,3432.0,,
Columbia,2022,% Unemployed,4.22652565,,
Columbia,2022,% Children in Poverty,8.5,5.8787234043,11.121276596
Columbia,2022,Injury Death Rate,56.852770794,51.528371078,62.177170509
Columbia,2022,Drug Overdose Mortality Rate,15.274236182,11.951149108,19.235372595
Columbia,2022,Median Household Income,87489.0,83614.276596,91363.723404
Columbia,2022,Suicide Rate (Age-Adjusted),14.672030562,11.946361715,17.397699409
Cook,2022,Average Number of Physically Unhealthy Days,5.3583135429,5.0901997816,5.6499366903
Cook,2022,Average Number of Mentally Unhealthy Days,5.8975035065,5.6176792037,6.1654492768
Cook,2022,% Adults with Obesity,39.4,38.2,40.7
Cook,2022,% Excessive Drinking,16.157610701,15.405217283,16.8907784
Cook,2022,Teen Birth Rate,39.542402387,33.396006064,45.688798711
Cook,2022,% Uninsured,18.669497523,16.643965608,20.695029438
Cook,2022,Preventable Hospitalization Rate,5521.0,,
Cook,2022,% Unemployed,4.73957048,,
Cook,2022,% Children in Poverty,29.8,18.123404255,41.476595745
Cook,2022,Injury Death Rate,85.879745146,67.43407133,107.81415565
Cook,2022,Drug Overdose Mortality Rate,,,
Cook,2022,Median Household Income,35225.0,29532.06383,40917.93617
Cook,2022,Suicide Rate (Age-Adjusted),14.326040115,7.1515076087,25.633243025
Coweta,2022,Average Number of Physically Unhealthy Days,4.0408367696,3.7734118378,4.3262582041
Coweta,2022,Average Number of Mentally Unhealthy Days,4.9419274878,4.649671908,5.2410687081
Coweta,2022,% Adults with Obesity,31.5,30.2,32.7
Coweta,2022,% Excessive Drinking,18.954895005,18.184606113,19.764216529
Coweta,2022,Teen Birth Rate,17.729247388,16.315317411,19.143177364
Coweta,2022,% Uninsured,12.544678979,11.234040681,13.855317277
Coweta,2022,Preventable Hospitalization Rate,4155.0,,
Coweta,2022,% Unemployed,6.19618551,,
Coweta,2022,% Children in Poverty,11.8,7.629787234,15.970212766
Coweta,2022,Injury Death Rate,61.054081568,55.381369135,66.726794001
Coweta,2022,Drug Overdose Mortality Rate,13.027208898,9.8921058888,16.840688408
Coweta,2022,Median Household Income,84121.0,72005.93617,96236.06383
Coweta,2022,Suicide Rate (Age-Adjusted),14.749346761,11.983191147,17.515502375
Crawford,2022,Average Number of Physically Unhealthy Days,5.0947124074,4.848921301,5.3549887625
Crawford,2022,Average Number of Mentally Unhealthy Days,5.7501978597,5.4877972651,6.0151621281
Crawford,2022,% Adults with Obesity,34.3,33.0,35.6
Crawford,2022,% Excessive Drinking,17.79496631,16.972945229,18.705170602
Crawford,2022,Teen Birth Rate,14.414414414,9.8594487889,20.348852288
Crawford,2022,% Uninsured,17.41909303,15.155263243,19.682922818
Crawford,2022,Preventable Hospitalization Rate,4143.0,,
Crawford,2022,% Unemployed,5.04737609,,
Crawford,2022,% Children in Poverty,25.1,15.568085106,34.631914894
Crawford,2022,Injury Death Rate,105.57089492,81.477387899,134.55877183
Crawford,2022,Drug Overdose Mortality Rate,,,
Crawford,2022,Median Household Income,48184.0,40326.12766,56041.87234
Crawford,2022,Suicide Rate (Age-Adjusted),26.916210863,15.064798895,44.394196529
Crisp,2022,Average Number of Physically Unhealthy Days,5.7703867398,5.4999643209,6.0392231096
Crisp,2022,Average Number of Mentally Unhealthy Days,6.0933551936,5.8543405937,6.3322270248
Crisp,2022,% Adults with Obesity,43.3,42.0,44.6
Crisp,2022,% Excessive Drinking,14.256020312,13.609939619,14.909761184
Crisp,2022,Teen Birth Rate,43.63935776,37.764917504,49.513798017
Crisp,2022,% Uninsured,16.681106683,14.536425832,18.825787534
Crisp,2022,Preventable Hospitalization Rate,6747.0,,
Crisp,2022,% Unemployed,7.86127168,,
Crisp,2022,% Children in Poverty,36.0,22.29787234,49.70212766
Crisp,2022,Injury Death Rate,89.806515863,72.291794514,107.32123721
Crisp,2022,Drug Overdose Mortality Rate,,,
Crisp,2022,Median Household Income,36871.0,32570.914894,41171.085106
Crisp,2022,Suicide Rate (Age-Adjusted),23.659858774,14.998320896,35.501405043
Dade,2022,Average Number of Physically Unhealthy Days,4.8279233715,4.4923004633,5.1530070913
Dade,2022,Average Number of Mentally Unhealthy Days,5.7147841679,5.3674848348,6.0355245849
Dade,2022,% Adults with Obesity,32.6,30.9,34.3
Dade,2022,% Excessive Drinking,19.843065941,18.681967892,20.9388296
Dade,2022,Teen Birth Rate,21.626935365,17.345434571,26.644989246
Dade,2022,% Uninsured,16.517296256,14.491764341,18.542828171
Dade,2022,Preventable Hospitalization Rate,3903.0,,
Dade,2022,% Unemployed,4.09669211,,
Dade,2022,% Children in Poverty,15.5,9.3042553191,21.695744681
Dade,2022,Injury Death Rate,70.421665164,53.336681488,91.239435395
Dade,2022,Drug Overdose Mortality Rate,26.860059092,14.301850226,45.931519077
Dade,2022,Median Household Income,41069.0,37203.808511,44934.191489
Dade,2022,Suicide Rate (Age-Adjusted),15.696345417,7.8355590786,28.085097729
Dawson,2022,Average Number of Physically Unhealthy Days,3.9863447788,3.6565139022,4.316314604
Dawson,2022,Average Number of Mentally Unhealthy Days,5.0089144311,4.6417116586,5.3739916389
Dawson,2022,% Adults with Obesity,29.7,28.0,31.5
Dawson,2022,% Excessive Drinking,20.095785467,19.043586534,21.125215271
Dawson,2022,Teen Birth Rate,21.887259963,17.720537874,26.053982052
Dawson,2022,% Uninsured,16.81173359,14.786201675,18.837265505
Dawson,2022,Preventable Hospitalization Rate,3802.0,,
Dawson,2022,% Unemployed,4.74064453,,
Dawson,2022,% Children in Poverty,12.6,7.9531914894,17.246808511
Dawson,2022,Injury Death Rate,98.189045587,80.906477862,115.47161331
Dawson,2022,Drug Overdose Mortality Rate,26.818553331,16.601107203,40.995007579
Dawson,2022,Median Household Income,75081.0,64757.93617,85404.06383
Dawson,2022,Suicide Rate (Age-Adjusted),30.597961034,21.430435738,42.360475528
Decatur,2022,Average Number of Physically Unhealthy Days,5.1918969765,4.934386675,5.4514572052
Decatur,2022,Average Number of Mentally Unhealthy Days,5.6816297897,5.4525991469,5.9456138645
Decatur,2022,% Adults with Obesity,38.7,37.4,39.8
Decatur,2022,% Excessive Drinking,15.761903661,15.077793788,16.399604065
Decatur,2022,Teen Birth Rate,48.776455026,43.210300014,54.342610039
Decatur,2022,% Uninsured,18.338467462,16.193786611,20.483148314
Decatur,2022,Preventable Hospitalization Rate,5202.0,,
Decatur,2022,% Unemployed,4.78591649,,
Decatur,2022,% Children in Poverty,36.8,25.242553191,48.357446809
Decatur,2022,Injury Death Rate,88.739152015,72.727713867,104.75059016
Decatur,2022,Drug Overdose Mortality Rate,15.106500831,7.8057494193,26.388016829
Decatur,2022,Median Household Income,42996.0,36915.829787,49076.170213
Decatur,2022,Suicide Rate (Age-Adjusted),20.255383977,13.231489305,29.678830608
DeKalb,2022,Average Number of Physically Unhealthy Days,4.0195157129,3.7661736704,4.2838932513
DeKalb,2022,Average Number of Mentally Unhealthy Days,4.6882385527,4.4127523277,4.9540416183
DeKalb,2022,% Adults with Obesity,32.7,31.5,33.9
DeKalb,2022,% Excessive Drinking,18.232767333,17.667358749,18.812431573
DeKalb,2022,Teen Birth Rate,24.072662181,23.289652614,24.855671747
DeKalb,2022,% Uninsured,16.89797371,15.706484348,18.089463072
DeKalb,2022,Preventable Hospitalization Rate,3933.0,,
DeKalb,2022,% Unemployed,7.95434729,,
DeKalb,2022,% Children in Poverty,23.8,19.391489362,28.208510638
DeKalb,2022,Injury Death Rate,60.480909404,57.998852457,62.96296635
DeKalb,2022,Drug Overdose Mortality Rate,13.038530834,11.555649136,14.521412532
DeKalb,2022,Median Household Income,69545.0,63762.702128,75327.297872
DeKalb,2022,Suicide Rate (Age-Adjusted),9.4424139292,8.4592019114,10.425625947
Dodge,2022,Average Number of Physically Unhealthy Days,5.23018822,4.9625738694,5.4777016374
Dodge,2022,Average Number of Mentally Unhealthy Days,5.7083862301,5.4548028193,5.9295431335
Dodge,2022,% Adults with Obesity,37.4,36.1,38.7
Dodge,2022,% Excessive Drinking,17.417496052,16.640162498,18.167581978
Dodge,2022,Teen Birth Rate,36.302708741,30.062150703,42.543266778
Dodge,2022,% Uninsured,16.845062885,14.700382034,18.989743736
Dodge,2022,Preventable Hospitalization Rate,4719.0,,
Dodge,2022,% Unemployed,5.96521489,,
Dodge,2022,% Children in Poverty,27.8,16.838297872,38.761702128
Dodge,2022,Injury Death Rate,96.065207899,78.077060651,116.95594367
Dodge,2022,Drug Overdose Mortality Rate,19.429422622,10.039466191,33.939291228
Dodge,2022,Median Household Income,42683.0,35100.361702,50265.638298
Dodge,2022,Suicide Rate (Age-Adjusted),16.342349003,9.5200205285,26.165683862
Dooly,2022,Average Number of Physically Unhealthy Days,5.1916040255,4.9127450673,5.4662206663
Dooly,2022,Average Number of Mentally Unhealthy Days,5.4961118517,5.2345212805,5.7213548316
Dooly,2022,% Adults with Obesity,41.8,40.6,43.0
Dooly,2022,% Excessive Drinking,16.089845029,15.405761717,16.804559517
Dooly,2022,Teen Birth Rate,34.816247582,27.996374519,42.795079222
Dooly,2022,% Uninsured,18.735471874,16.35249315,21.118450597
Dooly,2022,Preventable Hospitalization Rate,6506.0,,
Dooly,2022,% Unemployed,7.6751269,,
Dooly,2022,% Children in Poverty,35.2,23.523404255,46.876595745
Dooly,2022,Injury Death Rate,70.827799911,52.222828425,93.907387018
Dooly,2022,Drug Overdose Mortality Rate,,,
Dooly,2022,Median Household Income,45112.0,36981.276596,53242.723404
Dooly,2022,Suicide Rate (Age-Adjusted),,,
Dougherty,2022,Average Number of Physically Unhealthy Days,5.2974808522,4.9633075586,5.6326931848
Dougherty,2022,Average Number of Mentally Unhealthy Days,5.6933189424,5.3615981416,6.0065559246
Dougherty,2022,% Adults with Obesity,38.5,37.1,39.9
Dougherty,2022,% Excessive Drinking,14.976903894,14.272512592,15.674996956
Dougherty,2022,Teen Birth Rate,36.010973301,33.698999147,38.322947455
Dougherty,2022,% Uninsured,16.50273224,14.596349262,18.409115219
Dougherty,2022,Preventable Hospitalization Rate,5000.0,,
Dougherty,2022,% Unemployed,8.59938481,,
Dougherty,2022,% Children in Poverty,38.1,25.827659574,50.372340426
Dougherty,2022,Injury Death Rate,81.312683206,72.936231701,89.689134711
Dougherty,2022,Drug Overdose Mortality Rate,15.43233111,11.074507245,20.935699712
Dougherty,2022,Median Household Income,40793.0,38350.446809,43235.553191
Dougherty,2022,Suicide Rate (Age-Adjusted),10.911277775,7.9884266911,14.554115481
Douglas,2022,Average Number of Physically Unhealthy Days,4.2934326678,4.0587133999,4.5458670094
Douglas,2022,Average Number of Mentally Unhealthy Days,4.9930967211,4.7307044074,5.2448404523
Douglas,2022,% Adults with Obesity,34.4,33.1,35.7
Douglas,2022,% Excessive Drinking,16.511037309,15.860772147,17.185548952
Douglas,2022,Teen Birth Rate,18.966270058,17.556184063,20.376356053
Douglas,2022,% Uninsured,14.805082752,13.256146581,16.354018922
Douglas,2022,Preventable Hospitalization Rate,4997.0,,
Douglas,2022,% Unemployed,7.42354455,,
Douglas,2022,% Children in Poverty,16.5,10.304255319,22.695744681
Douglas,2022,Injury Death Rate,65.034556497,59.167378622,70.901734373
Douglas,2022,Drug Overdose Mortality Rate,19.333033103,15.44254018,23.905594825
Douglas,2022,Median Household Income,65269.0,57660.148936,72877.851064
Douglas,2022,Suicide Rate (Age-Adjusted),13.407782041,10.767549945,16.499429533
Early,2022,Average Number of Physically Unhealthy Days,5.6229689285,5.3106134195,5.9185354943
Early,2022,Average Number of Mentally Unhealthy Days,6.0102380046,5.7282294344,6.2754984624
Early,2022,% Adults with Obesity,42.5,41.2,43.8
Early,2022,% Excessive Drinking,15.288009632,14.614461431,15.991470698
Early,2022,Teen Birth Rate,38.879598662,31.380853981,47.630135044
Early,2022,% Uninsured,15.527404992,13.621022013,17.433787971
Early,2022,Preventable Hospitalization Rate,6091.0,,
Early,2022,% Unemployed,5.78661844,,
Early,2022,% Children in Poverty,36.2,22.378723404,50.021276596
Early,2022,Injury Death Rate,93.916922656,69.246924854,124.52021402
Early,2022,Drug Overdose Mortality Rate,,,
Early,2022,Median Household Income,39697.0,32895.978723,46498.021277
Early,2022,Suicide Rate (Age-Adjusted),,,
Echols,2022,Average Number of Physically Unhealthy Days,5.2834455844,5.0104762093,5.5732685002
Echols,2022,Average Number of Mentally Unhealthy Days,5.4747907249,5.222135746,5.7130551294
Echols,2022,% Adults with Obesity,36.3,35.0,37.6
Echols,2022,% Excessive Drinking,16.582145989,15.851976121,17.38245589
Echols,2022,Teen Birth Rate,12.074643249,6.0276184053,21.604872133
Echols,2022,% Uninsured,23.41996456,20.560390092,26.279539028
Echols,2022,Preventable Hospitalization Rate,,,
Echols,2022,% Unemployed,3.89678778,,
Echols,2022,% Children in Poverty,31.2,18.808510638,43.591489362
Echols,2022,Injury Death Rate,50.236109716,24.090167267,92.385994384
Echols,2022,Drug Overdose Mortality Rate,,,
Echols,2022,Median Household Income,45378.0,37503.446809,53252.553191
Echols,2022,Suicide Rate (Age-Adjusted),,,
Effingham,2022,Average Number of Physically Unhealthy Days,4.2143816838,3.9467301184,4.4753429173
Effingham,2022,Average Number of Mentally Unhealthy Days,5.1857525463,4.8838688468,5.4660780669
Effingham,2022,% Adults with Obesity,31.2,30.0,32.5
Effingham,2022,% Excessive Drinking,20.540184678,19.625387264,21.513726033
Effingham,2022,Teen Birth Rate,20.22237665,17.898881492,22.545871809
Effingham,2022,% Uninsured,13.017866965,11.468930795,14.566803135
Effingham,2022,Preventable Hospitalization Rate,3935.0,,
Effingham,2022,% Unemployed,5.00955414,,
Effingham,2022,% Children in Poverty,11.3,6.7723404255,15.827659574
Effingham,2022,Injury Death Rate,73.646464809,64.107741863,83.185187754
Effingham,2022,Drug Overdose Mortality Rate,9.3627601417,5.5489650407,14.797197553
Effingham,2022,Median Household Income,77690.0,67084.553191,88295.446809
Effingham,2022,Suicide Rate (Age-Adjusted),18.136682428,13.663031282,23.607385141
Elbert,2022,Average Number of Physically Unhealthy Days,5.368160422,5.0701950243,5.6550083975
Elbert,2022,Average Number of Mentally Unhealthy Days,5.8890454755,5.6333726159,6.1326354235
Elbert,2022,% Adults with Obesity,37.0,35.8,38.2
Elbert,2022,% Excessive Drinking,16.542193268,15.786928211,17.313304102
